Vmag,Plx,e_Plx,B-V,Amag,Temperature,Amag^2,log_Vmag,Vmag-Amag
7.74,36.84,0.98,0.721,20.571598,5530.867191714458,423.19064427360405,2.046401687601636,-12.831598000000001
8.82,12.01,0.9,0.57,19.217716,6087.546961754481,369.320608256656,2.1770218700187,-10.397715999999999
6.94,2.51,0.64,1.504,13.938368,3787.4999462929786,194.278102503424,1.937301774518713,-6.998368
7.92,6.42,0.66,0.621,16.957676,5886.51717398861,287.56277532097596,2.0693912058263346,-9.037676
9.51,0.79,1.2,0.295,13.998136,7493.78895863985,195.947811474496,2.252343876557299,-4.488136000000001
7.95,5.61,0.64,0.179,16.694813,8329.173536142674,278.716781104969,2.0731719286662407,-8.744813
8.26,0.6,1.09,1.72,12.150757,3490.044184621585,147.64089567304902,2.1114245875328868,-3.8907570000000007
6.7,6.95,0.8,0.944,15.909924,4881.343448890368,253.12568168577602,1.9021075263969205,-9.209924
8.91,1.29,1.25,1.158,14.462949,4392.823418542202,209.176893776601,2.187174241482718,-5.552949
7.18,3.98,0.85,1.102,15.179415,4510.468346988966,230.414639742225,1.9712993830601329,-7.999415000000001
9.01,9.22,1.22,0.582,18.833656,6038.927788401523,354.70659832633606,2.1983350716202463,-9.823656000000001
7.93,7.08,0.95,0.282,17.180166,7578.210812818759,295.158103787556,2.0706530356467567,-9.250166
7.17,1.16,0.82,1.537,12.4922905,3738.6898832558986,156.05732193639022,1.969905654611529,-5.322290499999999
8.18,2.32,1.08,1.281,15.007441,4155.701958216401,225.223285368481,2.1016921506146558,-6.827441
7.66,7.5,0.53,0.473,17.035305,6513.933703222605,290.20161644302505,2.0360119837525,-9.375305
8.13,3.87,0.74,1.527,16.068554,3753.34226313497,258.19842765091596,2.0955609235597192,-7.938553999999998
5.78,2.85,0.56,-0.185,13.054224,13233.696462529126,170.412764242176,1.7544036826842861,-7.274223999999999
8.81,1.31,0.78,-0.125,14.396357,12011.119092981853,207.255094871449,2.175887439948088,-5.586357
8.83,26.74,0.92,0.875,20.965807,5064.397520747977,439.56506316124904,2.178155014615869,-12.135807000000002
8.81,7.54,1.11,0.385,18.196857,6961.13760930158,331.12560467844906,2.175887439948088,-9.386857000000001
7.72,6.88,1.2,0.385,16.907942,6961.13760930158,285.87850267536396,2.0438143640366846,-9.187942
9.26,10.06,0.79,0.552,19.272991,6162.077018642838,371.44818208608103,2.225704048658088,-10.012991000000001
5.08,2.54,0.5,-0.166,12.104168,12817.163758476629,146.51088297222398,1.6253112615903906,-7.0241679999999995
7.33,9.71,0.99,0.686,17.266096,5650.006059514563,298.11807108121604,1.9919755158985601,-9.936096000000001
5.03,13.4,0.68,0.992,15.665524,4762.028333881585,245.40864219457598,1.6154199841116479,-10.635524
7.07,0.79,0.74,1.636,11.558136,3599.787321162514,133.59050779449598,1.9558604799084813,-4.488135999999999
6.92,7.82,1.07,0.891,16.386034,5020.665377025431,268.502110249156,1.9344157696295783,-9.466033999999999
7.15,4.31,0.93,1.237,15.322386,4237.3871647589085,234.775512732996,1.9671123567059163,-8.172386
7.89,11.71,0.98,0.466,18.232784,6547.222484879559,332.43441239065595,2.065596134857783,-10.342783999999998
7.79,4.14,1.14,0.122,15.875002,8820.388451287718,252.01568850000402,2.052840859882657,-8.085002
8.54,7.39,0.98,0.348,17.883223,7169.831569528642,319.80966486772905,2.1447610078004784,-9.343223000000002
7.78,3.03,1.1,1.497,15.187214,3798.0244170317396,230.65146908179602,2.0515563381903004,-7.407214000000001
9.1,1.58,0.86,1.163,15.0932865,4382.631716507382,227.80729737108223,2.2082744135228043,-5.9932865
8.61,6.13,0.73,0.494,17.547302,6416.2266051943725,307.90780747920394,2.152924318439639,-8.937301999999999
9.65,4.25,1.5,0.09,17.791945,9125.458485299803,316.55330688302496,2.2669579153508947,-8.141944999999998
8.53,8.19,1.37,0.421,18.09642,6770.355529079559,327.48041681639995,2.1435893615035875,-9.566419999999999
8.43,3.62,0.69,1.623,16.223543,3617.413931187793,263.203347472849,2.131796772013764,-7.793543
9.28,8.41,1.26,0.651,18.90398,5774.772144722433,357.36045984040004,2.2278615467981093,-9.623980000000001
8.23,3.86,0.69,0.983,16.162937,4783.928742570756,261.24053246596895,2.1077860146889784,-7.932936999999999
8.44,4.64,0.62,0.458,16.77259,6585.720711955403,281.3197753081,2.1329823086078656,-8.332590000000001
6.07,13.6,0.66,0.19,16.737696,8241.214577063694,280.15046738841596,1.803358605071407,-10.667696
6.64,7.16,0.9,1.253,15.914564,4207.297424832514,253.273347310096,1.8931119634883424,-9.274564000000002
6.99,7.36,0.58,0.387,16.324389,6950.232159734053,266.485676223321,1.944480556245719,-9.334389
5.96,9.67,0.68,1.118,15.887132,4476.184906565804,252.400963185424,1.7850704810772584,-9.927132
6.75,3.83,0.61,-0.054,14.665994,10852.985569065408,215.091380008036,1.9095425048844386,-7.9159939999999995
8.62,3.85,1.06,1.156,16.547304,4396.914042075454,273.813269668416,2.1540850846756014,-7.927304000000001
7.91,4.15,1.24,1.33,16.00024,4068.520901170092,256.00768005760006,2.0681277817795625,-8.090240000000001
8.18,6.36,0.98,0.97,17.197285,4815.94093466545,295.746611371225,2.1016921506146558,-9.017285000000001
8.35,3.9,0.81,0.983,16.305325,4783.928742570756,265.863623355625,2.122261538862764,-7.955325
8.59,2.71,0.94,1.095,15.754847,4525.641624238909,248.215203993409,2.150598735996164,-7.164847
8.88,4.3,1.08,0.071,17.047342,9317.952706453369,290.611869264964,2.1838015570040787,-8.167342
9.01,-0.41,1.16,1.564,12.073919,3699.715308427648,145.77952001856102,2.1983350716202463,-3.0639190000000003
4.23,51.91,0.75,0.39,17.806255,6933.9434519686,317.062717125025,1.4422019930581866,-13.576255
8.1,1.66,0.79,1.795,14.200541,3397.7434275934747,201.655364692681,2.0918640616783932,-6.100541
8.69,2.23,1.16,1.02,15.431524,4695.226277390441,238.13193296257597,2.162172939277301,-6.741524
8.55,10.85,1.14,0.51,18.72715,6343.880598874681,350.70614712250006,2.145931282948669,-10.177150000000001
8.56,3.36,1.08,0.1,16.191696,9027.638443017657,262.171019356416,2.1471001901536506,-7.631696
8.08,6.35,0.92,0.189,17.093868,8249.126265479448,292.200323201424,2.089391872533004,-9.013868
7.14,4.22,0.92,1.239,15.2665615,4233.601329819582,233.06790003328226,1.965712776351493,-8.126561500000001
7.0,18.02,0.86,0.895,18.278774,5009.857079567038,334.11357894307594,1.9459101490553132,-11.278773999999999
8.33,5.71,0.74,1.296,17.11318,4128.601866497357,292.8609297124,2.1198634561787513,-8.78318
7.55,11.12,0.67,0.281,17.780525,7584.791152856648,316.14706927562503,2.0215475632609334,-10.230525
7.74,8.31,0.89,0.495,17.338005,6411.652778824934,300.606417380025,2.046401687601636,-9.598004999999999
8.9,2.97,0.83,0.84,16.263783,5162.939002655613,264.510637471089,2.186051276738094,-7.363783
9.36,2.13,1.53,0.833,16.001898,5183.138231701975,256.060739602404,2.2364452904895007,-6.641898000000001
6.63,6.84,0.79,1.017,15.805281,4702.288978033507,249.80690748896103,1.891604804197771,-9.175281000000002
8.65,3.43,1.52,1.487,16.32647,3813.165305284706,266.55362266090003,2.157559320943788,-7.67647
9.78,4.99,1.02,0.516,18.270504,6317.202555142311,333.81131641401595,2.280339484046726,-8.490504
8.37,7.19,0.97,0.555,17.653645,6149.519140597986,311.651181786025,2.124653884501384,-9.283645000000002
8.73,4.77,1.32,0.331,17.122591,7270.368603524201,293.183122553281,2.166765369851511,-8.392591
9.07,9.0,1.22,0.512,18.841213,6334.960933732096,354.991307311369,2.2049722641270453,-9.771213
7.02,1.9,0.87,0.208,13.413769,8101.605539049583,179.929198785361,1.9487632180377197,-6.393769000000001
8.89,6.88,0.68,0.445,18.077942,6649.3373937737115,326.81198695536403,2.1849270495258133,-9.187942
9.34,6.97,1.19,0.648,18.556164,5785.741767673371,344.331222394896,2.234306252240751,-9.216164
3.66,7.33,1.01,-0.177,12.985519,13054.654352202664,168.623703699361,1.297463147413275,-9.325519
8.63,3.2,1.71,1.0,16.15575,4742.7381778526815,261.00825806250003,2.155244505095337,-7.52575
7.65,2.4,0.97,1.682,14.551056,3538.819800139163,211.73323071513602,2.0347056478384444,-6.9010560000000005
8.5,7.28,1.82,1.783,17.810658,3412.1711383561674,317.219538392964,2.1400661634962708,-9.310658
8.03,8.95,0.71,0.503,17.789116,6375.314140191938,316.452648061456,2.0831845279586703,-9.759116
6.01,13.94,0.87,0.196,16.731314,8194.093023103896,279.936868166596,1.7934247485471162,-10.721314000000001
7.61,7.05,1.02,1.055,16.850946,4614.449816283336,283.954381094916,2.0294631718735947,-9.240946000000001
8.86,4.48,1.3,0.358,17.11639,7112.093996658919,292.9708066321,2.1815467646169897,-8.25639
10.47,-3.28,2.89,-0.018,18.04937,10355.461805136052,325.7797573969,2.3485140248824456,-7.579369999999999
9.14,9.33,0.89,0.609,18.989408,5932.526370740076,360.597616190464,2.2126603854660587,-9.849408
5.95,4.42,0.86,1.544,14.177111,3728.5037052186494,200.990476306321,1.7833912195575383,-8.227111
8.06,1.66,1.27,1.136,14.160541,4438.264539182866,200.52092141268102,2.086913556518537,-6.100541
10.31,-2.23,1.26,-0.022,17.051525,10408.221010936166,290.7545048256251,2.333114298028869,-6.741525000000001
7.39,5.17,0.92,1.077,15.957453,4565.15630336834,254.64030624720897,2.0001277349601105,-8.567453
8.59,-0.31,0.89,1.112,11.046808,4488.97682483963,122.03196698886401,2.150598735996164,-2.4568080000000005
8.26,10.49,1.04,0.372,18.363876,7032.940844078744,337.23194174337607,2.1114245875328868,-10.103876000000001
6.54,0.15,0.85,-0.104,7.4204564,11640.52663545382,55.06317318430096,1.8779371654691073,-0.8804563999999999
7.37,4.45,0.86,1.35,15.6118,4034.024071541386,243.72829924,1.9974177062012453,-8.241800000000001
7.54,11.48,1.03,0.5,17.83971,6388.888888888889,318.2552528841,2.020222182019865,-10.299710000000001
6.69,2.64,0.47,-0.043,13.798019,10695.372424505926,190.385328324361,1.900613874140137,-7.108019
10.16,10.66,1.69,0.588,20.298786,6014.92985129542,412.040713073796,2.318458442150336,-10.138786
9.41,21.81,1.52,0.986,21.10328,4776.605012850675,445.3484267584001,2.2417729535972883,-11.693280000000001
8.31,1.87,1.03,1.205,14.669209,4298.939714665743,215.185692685681,2.1174596088673567,-6.359209
10.15,2.8,2.44,0.291,17.38579,7519.545063507134,302.2656939241,2.3174737054877963,-7.23579
10.9,0.82,1.83,0.469,15.469069,6532.910886883062,239.29209572676098,2.388762789235098,-4.569068999999999
8.34,5.42,1.32,-0.077,17.009996,11199.970421792816,289.33996392001603,2.1210632163706555,-8.669996000000001
8.24,3.61,0.97,0.21,16.027536,8086.413600896844,256.88191023129605,2.1090003439213802,-7.787536000000001
8.62,2.53,1.08,0.877,15.635603,5058.88687183807,244.47208117360898,2.1540850846756014,-7.0156030000000005
10.93,-0.28,2.08,0.611,13.165791,5924.804618432884,173.33805265568103,2.391511302188447,-2.2357910000000007
8.17,6.08,1.34,1.274,17.089518,4168.476389845299,292.0516254723241,2.1004689088719113,-8.919518000000002
7.71,3.7,1.22,0.07,15.551009,9328.33423057308,241.833880918081,2.0425181875752383,-7.841009000000001
6.82,1.59,0.79,-0.094,12.826986,11472.892118280692,164.53156984419599,1.9198594718553708,-6.0069859999999995
7.99,0.98,1.03,-0.236,12.946131,14519.863542699726,167.602307869161,2.0781907597781832,-4.956130999999999
8.69,1.66,1.9,1.266,14.79054,4183.17668922,218.7600734916,2.162172939277301,-6.1005400000000005
6.43,6.6,0.79,1.047,15.5277195,4632.653902636227,241.11007287068026,1.860974538249528,-9.0977195
7.45,2.8,0.66,-0.14,14.68579,12292.519421243624,215.67242792410002,2.0082140323914683,-7.235790000000001
8.79,0.13,1.36,0.927,9.359716,4925.132459274534,87.60428360065602,2.1736147116970854,-0.5697160000000014
8.86,0.38,1.27,0.226,11.758917,7967.094933834219,138.272129012889,2.1815467646169897,-2.898917000000001
7.67,15.88,0.84,0.546,18.674252,6187.359245659021,348.72768775950397,2.0373166153791646,-11.004252
7.89,11.48,1.38,0.601,18.189709,5963.630750076432,330.865513504681,2.065596134857783,-10.299709
6.32,5.31,0.82,1.204,14.945473,4300.8934444166125,223.367163193729,1.843719208158766,-8.625473
8.7,3.72,1.27,0.516,16.552715,6317.202555142311,273.99237387122497,2.163323025660538,-7.852715
6.84,3.38,0.69,1.845,14.484584,3338.9597411133345,209.803173653056,1.922787731634459,-7.644584
9.49,8.31,1.44,0.476,19.088005,6499.778878315434,364.35193488002494,2.2502386126218363,-9.598004999999999
8.03,12.18,1.21,0.45,18.458237,6624.712472253686,340.706513148169,2.0831845279586703,-10.428237000000001
9.78,7.92,1.66,0.515,19.273624,6321.63207100044,371.47258209337605,2.280339484046726,-9.493624000000002
4.58,5.94,0.81,0.132,13.448932,8729.617638700298,180.87377194062398,1.5216989981260935,-8.868932
9.0,3.37,1.72,0.35,16.63815,7158.202448228721,276.82803542249997,2.1972245773362196,-7.6381499999999996
9.41,2.35,2.68,0.4,16.265339,6880.2418186516725,264.561252784921,2.2417729535972883,-6.855339000000001
6.96,4.32,0.7,1.453,15.137419,3865.5971560208836,229.14145398156097,1.9401794743463283,-8.177419
7.03,4.84,0.75,0.923,15.454227,4935.556864316527,238.833132167529,1.9501867058225735,-8.424226999999998
6.1,18.96,0.75,0.652,17.489191,5771.12549898083,305.87180183448106,1.8082887711792655,-11.389191000000002
7.81,4.08,0.78,1.024,15.8633,4685.844064059009,251.64428689000002,2.0554049638515948,-8.0533
9.25,9.57,1.38,0.465,19.15456,6552.008109552954,366.8971687936,2.224623551524334,-9.90456
9.28,9.38,0.82,0.484,19.141014,6462.35579104865,366.37841694819593,2.2278615467981093,-9.861013999999999
8.61,18.47,0.82,0.629,19.942333,5856.2672314306565,397.69664548288904,2.152924318439639,-11.332333000000002
9.76,5.91,1.5,0.667,18.617939,5717.011623870146,346.627652607721,2.278292400425001,-8.857939
8.2,2.34,1.23,1.499,15.04608,3795.0112260338456,226.3845233664,2.1041341542702074,-6.846080000000001
7.86,3.45,1.08,1.255,15.549095,4203.567614938369,241.77435531902498,2.061786606441115,-7.689094999999999
9.42,-0.74,1.24,0.299,13.766159,7468.225018167987,189.507133613281,2.2428350885882717,-4.346159
7.72,3.12,0.62,0.931,15.190773,4914.754539002156,230.759584337529,2.0438143640366846,-7.470773
7.07,1.48,1.1,0.145,12.9213085,8614.654039609362,166.96021335217225,1.9558604799084813,-5.8513085
7.33,3.53,0.89,0.958,15.068874,4845.895125106508,227.07096362787598,1.9919755158985601,-7.738873999999999
9.99,44.41,1.51,1.336,23.227404,4058.1073480583973,539.512296579216,2.301584592660462,-13.237404
7.31,2.15,0.93,1.332,13.972193,4065.0435225094448,195.222177229249,1.9892432737616872,-6.662193000000001
3.31,9.34,1.99,1.6,13.161734,3649.041927573727,173.23124188675598,1.1969481893889715,-9.851733999999999
5.29,27.04,0.9,0.366,17.450035,7066.627650363904,304.503721501225,1.665818245870208,-12.160035
9.02,4.7,2.1,0.397,17.38049,6896.257195712109,302.08143264010005,2.199444334074532,-8.360490000000002
8.94,6.23,1.86,1.1,17.912441,4514.792642720805,320.85554257848105,2.190535589185423,-8.972441000000002
8.17,10.95,1.08,0.957,18.367071,4848.409094920103,337.34929711904095,2.1004689088719113,-10.197071
9.55,4.76,1.18,0.497,17.938034,6402.526225409089,321.77306378515595,2.256541154492639,-8.388033999999998
8.36,2.93,1.82,0.025,15.694338,9823.72782832937,246.312245258244,2.1234584270966104,-7.334338000000001
8.95,1.99,0.75,1.008,15.444265,4723.612187790311,238.525321390225,2.191653532286764,-6.494265
8.29,3.12,0.73,1.187,15.760773,4334.393977085326,248.40196555752902,2.1150499691472033,-7.470773000000001
8.47,3.33,0.81,1.252,16.082222,4209.164928185094,258.637864457284,2.136530508663963,-7.612222000000001
6.11,9.05,0.5,0.96,15.893244,4840.87544177459,252.59520484353598,1.809926773183504,-9.783244
9.95,25.99,1.02,0.963,22.024033,4833.366487053389,485.05802958508895,2.2975725511705014,-12.074033
9.13,3.41,1.3,1.224,16.793772,4262.168961630772,282.03077798798404,2.211565694606877,-7.663772
4.98,7.59,0.55,0.086,14.381208,9165.248105857214,206.81914353926402,1.6054298910365616,-9.401208
8.98,0.55,1.94,1.713,12.681813,3498.9243733984877,160.828380966969,2.194999882314108,-3.7018129999999996
8.18,0.45,3.09,1.604,11.446063,3643.500267631803,131.01235819996901,2.1016921506146558,-3.266063000000001
7.38,5.26,0.98,1.23,15.984929,4250.693596274789,255.51795513504098,1.998773638612381,-8.604928999999998
6.77,1.76,0.84,1.288,12.997564,4143.009111390079,168.93666993409602,1.9125010869241836,-6.227564000000001
8.19,2.42,1.06,1.455,15.1090765,3862.4714234559947,228.28419268285225,2.102913897864978,-6.919076500000001
8.7,55.72,1.29,1.179,22.430058,4350.349039107418,503.10750188336397,2.163323025660538,-13.730058
7.65,8.22,0.57,0.166,17.22436,8435.833251140992,296.67857740960005,2.0347056478384444,-9.57436
8.85,3.73,0.93,1.137,16.708546,4436.1776239137425,279.17550943411595,2.180417459019838,-7.858545999999999
6.34,11.83,0.98,1.16,16.704924,4388.740774370938,279.05448584577596,1.8468787684491346,-10.364923999999998
7.7,13.15,0.94,0.523,18.294628,6286.382449166465,334.693413658384,2.0412203288596382,-10.594628
8.69,3.1,0.84,1.046,16.146809,4634.940057708899,260.719440882481,2.162172939277301,-7.456809000000002
5.89,9.46,1.06,1.497,15.769455,3798.0244170317396,248.67571099702502,1.7732559976634952,-9.879455
8.59,1.76,1.09,1.011,14.817564,4716.48182136663,219.56020289409602,2.150598735996164,-6.227564000000001
6.34,2.58,0.91,-0.106,13.398098,11674.715399215735,179.50903001760398,1.8468787684491346,-7.058097999999999
5.3,15.59,0.67,0.019,16.264233,9894.25534420779,264.52527507828904,1.667706820558076,-10.964233
7.34,5.05,0.59,1.079,15.856457,4560.729961655777,251.42722859284902,1.9933388426264242,-8.516457
8.04,3.29,1.1,1.369,15.625979,4001.8125862253614,244.171219708441,2.0844290831908747,-7.585979
8.23,9.76,1.22,0.5,18.17725,6388.888888888889,330.4124175625,2.1077860146889784,-9.94725
7.72,0.65,1.12,1.597,11.784567,3653.2096600671944,138.87601937748897,2.0438143640366846,-4.064566999999999
5.63,2.78,0.73,1.663,12.8502245,3563.7409333064816,165.12826970040024,1.728109442151599,-7.2202245
7.04,6.44,0.74,0.965,16.084429,4828.37417620967,258.70885625604103,1.951608170169951,-9.044429000000001
8.58,4.3,1.07,0.467,16.747341,6542.444418721106,280.473430570281,2.149433913499871,-8.167340999999999
7.86,3.69,0.64,1.193,15.695131,4322.507961237437,246.337137107161,2.061786606441115,-7.835131
8.28,7.07,1.25,0.362,17.527096,7089.281444250377,307.199094193216,2.1138429683971682,-9.247096
7.89,0.99,1.1,1.39,12.8681755,3966.828688903021,165.58994069880023,2.065596134857783,-4.9781755
7.62,0.12,0.99,1.47,8.015906,3839.195017835037,64.25474900083599,2.030776369698555,-0.3959059999999992
6.05,38.77,0.63,0.708,18.992477,5574.487308932463,360.71418259552905,1.80005827204275,-12.942477
8.85,4.04,1.67,0.364,16.881908,7077.934811525072,284.998817720464,2.180417459019838,-8.031908
8.64,3.81,1.11,1.153,16.544624,4403.064991865318,273.72458330137596,2.1564025828159643,-7.904623999999998
9.28,3.58,1.29,0.137,17.049416,8685.001624683122,290.682585941056,2.2278615467981093,-7.769416000000001
6.72,5.49,0.87,0.063,15.417862,9401.730386808322,237.71046865104398,1.9050881545350582,-8.697862
6.71,8.64,1.02,1.12,16.392569,4471.937939664698,268.7163184197611,1.9035989509835904,-9.682569
6.94,0.04,0.55,0.467,4.9502997,6542.444418721106,24.505467119820093,1.937301774518713,1.9897003
8.67,1.53,1.4,1.484,14.593457,3817.732081562202,212.96898721084904,2.1598687907924505,-5.923457000000001
9.87,4.92,1.42,0.418,18.329826,6785.819911004338,335.98252119027603,2.28949985344539,-8.459826000000001
6.14,1.88,0.61,-0.032,12.51079,10542.784680291634,156.5198664241,1.814824742159051,-6.37079
9.05,7.85,1.52,0.863,18.52435,5097.730697693218,343.1515429224999,2.2027647577118348,-9.474349999999998
9.41,0.65,1.38,1.576,13.474566,3682.6626572128844,181.56392888835597,2.2417729535972883,-4.064565999999999
9.45,1.68,1.27,0.048,15.576546,9563.414635709472,242.628785290116,2.2460147415056513,-6.126546000000001
9.39,9.29,1.51,0.652,19.23008,5771.12549898083,369.79597680640006,2.2396452932201716,-9.84008
7.12,2.24,0.92,-0.042,13.87124,10681.29698870658,192.4112991376,1.9629077254238845,-6.75124
7.67,4.83,0.66,1.118,16.089735,4476.184906565804,258.87957237022505,2.0373166153791646,-8.419735000000001
8.99,3.23,3.11,0.46,16.536013,6576.0502725368815,273.439725936169,2.196112848483529,-7.546013
5.67,21.3,0.73,0.49,17.311897,6434.592641259216,299.70177773860894,1.7351891177396608,-11.641896999999998
8.79,6.29,1.32,0.791,17.783253,5307.953810777539,316.2440872620089,2.1736147116970854,-8.993253
7.08,1.17,0.64,0.5,12.420929,6388.888888888889,154.27947722304097,1.9572739077056285,-5.340928999999999
8.41,2.28,1.02,1.217,15.199675,4275.639181372239,231.03012010562497,2.1294214739848565,-6.789674999999999
7.81,11.06,0.97,0.49,18.028774,6434.592641259216,325.03669194307594,2.0554049638515948,-10.218774
8.84,6.39,1.08,0.249,17.867504,7802.1848608539185,319.247699190016,2.179286876649552,-9.027504
6.24,1.56,0.87,0.446,12.205623,6644.396553608211,148.97723281812898,1.8309801823813363,-5.965622999999999
8.52,2.2,1.24,1.084,15.232114,4549.703515239823,232.01729690899597,2.1424163408412245,-6.712114
8.49,1.85,1.44,1.61,14.825859,3635.2204265737964,219.80609508788098,2.138889000323256,-6.335858999999999
9.09,2.47,1.13,0.995,16.053486,4754.775147760837,257.714412752196,2.2071749081893874,-6.963486
7.48,2.53,1.31,0.953,14.495603,4858.492605410197,210.12250633360898,2.012232791986386,-7.015602999999999
9.06,2.21,0.95,1.255,15.781961,4203.567614938369,249.07029300552102,2.203869120054888,-6.721961
10.09,8.03,2.35,0.44,19.613579,6674.161523966186,384.69248118924105,2.3115448343655176,-9.523579000000002
7.17,3.02,0.64,1.267,14.570035,4181.333223762495,212.28591990122501,1.969905654611529,-7.400035000000001
7.93,0.26,1.14,1.47,10.004867,3839.195017835037,100.09736368768901,2.0706530356467567,-2.074867000000001
7.35,17.19,0.75,0.455,18.526379,6600.28425298352,343.22671885164095,1.9947003132247452,-11.176378999999999
9.86,3.73,1.05,0.56,17.718544,6128.711336703474,313.946801479936,2.288486168614544,-7.858544000000002
7.39,3.24,1.03,-0.165,14.942724,12796.053522849235,223.28500054017601,2.0001277349601105,-7.552724
7.44,1.59,0.6,1.386,13.446985,3973.4430478553036,180.821405590225,2.0068708488450007,-6.006984999999999
8.13,3.1,1.06,1.053,15.586808,4618.986698981167,242.948583628864,2.0955609235597192,-7.456807999999999
9.33,2.45,2.21,1.035,16.27583,4660.245577327604,264.90264218889996,2.2332350148592526,-6.945829999999999
8.45,3.68,1.21,1.298,16.27924,4125.016401276721,265.0136549776,2.134166441369082,-7.829240000000002
8.42,3.8,1.19,0.919,16.318918,4946.028080378716,266.307084690724,2.130609828254235,-7.898918
7.76,0.5,0.78,0.117,11.25485,8866.561973731756,126.67164852249998,2.048982334195127,-3.4948499999999996
7.98,3.07,1.02,1.023,15.415691,4688.185909534233,237.64352900748102,2.0769384114617173,-7.435691
8.45,2.44,1.12,0.995,15.38695,4754.775147760837,236.7582303025,2.134166441369082,-6.936950000000001
7.84,0.05,0.91,0.634,6.33485,5837.52971430896,40.130324522500004,2.0592388343623163,1.5051499999999995
10.18,6.18,1.9,0.772,19.134943,5366.546244962236,366.146043613249,2.3204250111223765,-8.954943
7.47,1.64,0.76,1.141,13.544219,4427.850530358822,183.445868319961,2.010894999144726,-6.074219
9.52,3.04,1.23,0.211,16.934368,8078.841098789417,286.77281955942397,2.253394848803274,-7.414368
8.59,0.97,1.0,0.126,13.523859,8783.830661819007,182.894762251881,2.150598735996164,-4.933859
7.82,3.06,0.84,0.221,15.248608,8003.964554293967,232.52004593766404,2.05668455455722,-7.4286080000000005
6.85,2.26,0.6,-0.105,13.620543,11657.592918830445,185.51919161484898,1.9242486522741338,-6.770543
8.17,15.71,0.72,0.617,19.15088,5901.768262850707,366.75620477440003,2.1004689088719113,-10.98088
9.13,0.84,1.27,0.081,13.751396,9215.52968587499,189.10089194881598,2.211565694606877,-4.621395999999999
7.61,4.96,0.67,0.823,16.087408,5212.287345543403,258.804696158464,2.0294631718735947,-8.477408
5.75,7.67,0.7,1.327,15.173977,4073.7486318183264,230.249577996529,1.749199854809259,-9.423977
7.95,6.53,0.79,0.159,17.024567,8494.524028338705,289.83588153748906,2.0731719286662407,-9.074567000000002
7.2,2.0,1.18,0.393,13.705151,6917.7375107109165,187.83116393280102,1.9740810260220096,-6.505151000000001
8.92,1.8,1.24,0.993,15.1963625,4759.60801139827,230.92943323140622,2.188295946591918,-6.276362499999999
7.92,5.51,0.61,1.123,16.62576,4465.583341670682,276.4158955776,2.0693912058263346,-8.70576
8.44,6.49,0.88,0.54,17.501223,6212.866018193694,306.292806495729,2.1329823086078656,-9.061223
8.71,3.94,0.75,0.986,16.68748,4776.605012850675,278.47198875040004,2.1644717908644115,-7.97748
7.28,0.63,0.91,1.382,11.276703,3980.0804432208074,127.16403055020899,1.9851308622085946,-3.9967029999999992
7.18,3.11,0.57,1.547,14.643803,3724.1558224296336,214.44096630280902,1.9712993830601329,-7.463803
8.6,3.93,1.24,1.165,16.571964,4378.568915084787,274.62999081729606,2.151762203259462,-7.971964000000002
8.21,1.88,0.81,1.004,14.58079,4733.15479863762,212.5994370241,2.105352923464337,-6.3707899999999995
8.29,15.15,0.65,0.565,19.192062,6108.054515691626,368.335243811844,2.1150499691472033,-10.902062
9.48,13.09,1.5,0.735,20.064697,5484.699040831557,402.59206570180896,2.2491843162669305,-10.584696999999998
3.94,23.97,0.83,1.083,15.838341,4551.904315057614,250.85304563228098,1.3711807233098425,-11.898341
8.55,3.35,0.76,1.184,16.175224,4340.362725101195,261.637871450176,2.145931282948669,-7.625223999999999
8.29,3.76,0.63,-0.035,16.16594,10583.915560759955,261.3376160836,2.1150499691472033,-7.87594
8.7,2.95,1.11,1.0,16.04911,4742.7381778526815,257.5739317921,2.163323025660538,-7.34911
6.31,3.93,0.79,1.503,14.281963,3788.999728817834,203.974467133369,1.8421356765531218,-7.971963
8.94,2.68,1.02,0.284,16.080673,7565.087545868404,258.58804413292904,2.190535589185423,-7.140673000000001
6.05,4.68,0.9,1.241,14.40123,4229.822569287114,207.3954255129,1.80005827204275,-8.351230000000001
8.24,2.01,1.09,1.64,14.75598,3594.399505081432,217.7389457604,2.1090003439213802,-6.515979999999999
8.21,19.23,1.13,0.498,19.629898,6397.973464345886,385.33289549040404,2.105352923464337,-11.419898
4.79,5.37,0.78,-0.028,13.439872,10488.495365910292,180.63015937638397,1.5665304114228238,-8.649871999999998
9.28,7.19,1.59,0.548,18.563644,6178.907041144341,344.608878558736,2.2278615467981093,-9.283644
9.45,9.77,1.51,0.689,19.399473,5639.5794284711465,376.339552677729,2.2460147415056513,-9.949473000000001
7.59,4.98,0.87,1.096,16.076147,4523.4674436399055,258.44250236560896,2.0268315914075385,-8.486146999999999
7.95,2.62,1.02,1.702,15.041507,3512.9738299280216,226.24693283104898,2.0731719286662407,-7.091506999999999
10.4,1.13,1.51,0.34,15.665392,7216.76297425465,245.40450651366402,2.341805806147327,-5.265392
8.59,6.08,1.04,0.223,17.509518,7989.171796857606,306.583220592324,2.150598735996164,-8.919518
7.79,4.73,0.92,0.239,16.164307,7872.955983166579,261.284820790249,2.052840859882657,-8.374307000000002
